,MCIC_hr,Vis_hr,Ceiling_hr,TS_hr,CW0422_hr,CW1129_hr,PC_hr,RNSNIC_hr,CW0422_Str,CW1129_Str,ModNumber,ActAdvisoryDuration,PR_hr,GDPCNX
4774,0,5.0,35,0,5,11,1,1,0,0,0,6.066666667000001,36,1
4775,0,5.0,35,0,5,11,1,1,0,0,0,6.066666667000001,36,1
4776,0,5.0,35,0,5,11,1,1,0,0,0,6.066666667000001,36,1
4777,0,5.0,35,0,5,11,1,1,0,0,0,6.066666667000001,36,1
4778,1,2.0,25,1,10,7,1,1,0,0,1,4.383333333,30,1
4779,0,5.0,35,1,8,9,1,1,0,0,1,4.383333333,30,1
4780,0,5.0,35,1,8,9,1,1,0,0,1,4.383333333,30,1
4781,0,5.0,35,1,8,9,1,1,0,0,1,4.383333333,36,1
4782,1,5.0,15,1,4,8,1,1,0,0,1,4.383333333,36,1
4783,1,6.0,25,0,2,11,1,1,0,0,0,6.0,36,1
4784,1,6.0,25,0,2,11,1,1,0,0,0,6.0,36,1
4785,1,6.0,25,0,2,11,1,1,0,0,0,6.0,36,1
4786,0,6.0,30,0,4,21,1,1,0,0,0,6.0,36,1
4787,0,6.0,30,0,4,21,1,1,0,0,0,6.0,36,1
4788,1,2.0,30,0,4,21,1,1,0,0,0,6.0,36,1
4789,1,2.0,20,0,4,9,1,1,0,0,1,3.65,32,1
4790,1,2.0,20,0,4,9,1,1,0,0,1,3.65,32,1
4791,1,2.0,20,0,4,9,1,1,0,0,1,3.65,32,1
4792,0,10.0,50,0,6,4,1,1,0,0,1,3.65,36,1
4793,0,6.0,40,0,3,4,1,1,0,0,2,5.083333333,36,2
4794,0,10.0,250,0,4,4,0,0,0,0,2,4.15,38,2
4795,0,10.0,120,0,26,13,0,0,1,0,0,5.55,38,1
4796,0,10.0,120,0,26,13,0,0,1,0,0,5.55,38,1
4797,0,10.0,120,0,26,13,0,0,1,0,0,5.55,38,1
4798,0,10.0,120,0,26,13,0,0,1,0,0,5.55,38,1
4799,0,10.0,120,0,26,13,0,0,1,0,0,5.55,38,1
4800,0,10.0,120,0,26,13,0,0,1,0,0,5.55,38,1
4801,0,10.0,120,0,26,13,0,0,1,0,1,4.716666667,38,2
4802,0,10.0,120,0,8,0,0,0,0,0,0,3.983333333,42,1
4803,0,10.0,120,0,8,0,0,0,0,0,0,3.983333333,42,1
4804,0,10.0,120,0,8,0,0,0,0,0,0,3.983333333,42,1
4805,0,10.0,120,0,8,0,0,0,0,0,0,3.983333333,42,1
4806,0,10.0,250,0,8,0,0,0,0,0,1,3.4666666669999997,42,2
4807,1,3.0,50,1,0,6,1,1,0,0,0,2.983333333,38,1
4808,1,3.0,50,1,0,6,1,1,0,0,0,2.983333333,38,1
4809,0,6.0,50,1,0,6,1,1,0,0,0,2.983333333,38,1
4810,0,10.0,50,0,6,3,1,1,0,0,1,2.983333333,38,1
4811,0,10.0,50,0,6,3,1,1,0,0,1,2.983333333,38,1
4812,0,10.0,50,0,4,5,1,1,0,0,1,2.983333333,38,1
4813,0,10.0,100,0,4,4,0,0,0,0,2,2.8,36,1
4814,0,10.0,100,0,4,4,0,0,0,0,2,2.8,34,1
4815,0,10.0,100,0,4,4,0,0,0,0,2,2.8,34,1
4816,0,10.0,250,0,0,6,0,0,0,0,3,1.183333333,38,1
4817,0,10.0,250,0,0,6,0,0,0,0,3,1.183333333,38,1
4818,0,10.0,250,0,0,6,0,0,0,0,4,4.6,38,2
4819,0,5.0,40,0,6,2,1,1,0,0,1,2.5333333330000003,38,1
4820,0,5.0,40,0,6,2,1,1,0,0,1,2.5333333330000003,38,1
4821,0,10.0,40,0,6,2,1,1,0,0,1,2.5333333330000003,38,1
4822,1,5.0,10,0,0,6,0,0,0,0,0,3.583333333,36,1
4823,1,5.0,10,0,0,6,0,0,0,0,0,3.583333333,36,1
4824,1,10.0,20,0,0,8,1,1,0,0,0,3.583333333,36,1
4825,1,10.0,20,0,0,8,1,1,0,0,0,3.583333333,36,1
4826,1,10.0,20,1,2,5,1,1,0,0,1,7.8666666670000005,20,1
4827,1,10.0,20,1,2,5,1,1,0,0,1,7.8666666670000005,20,1
4828,1,10.0,20,1,2,5,1,1,0,0,1,7.8666666670000005,30,1
4829,1,10.0,20,1,2,5,0,0,0,0,1,7.8666666670000005,30,1
4830,1,10.0,20,1,2,5,0,0,0,0,1,7.8666666670000005,34,1
4831,1,10.0,20,1,2,5,0,0,0,0,1,7.8666666670000005,34,1
4832,1,10.0,20,1,2,5,0,0,0,0,1,7.8666666670000005,34,1
4833,1,10.0,20,1,2,5,0,0,0,0,1,7.8666666670000005,34,1
4834,0,10.0,200,0,1,5,0,0,0,0,2,9.55,34,2
4835,1,10.0,20,0,2,10,0,0,0,0,0,0.95,38,1
4836,0,10.0,30,0,0,15,0,0,0,0,1,3.433333333,38,1
4837,0,10.0,30,0,0,15,0,0,0,0,1,3.433333333,38,1
4838,0,10.0,30,0,0,17,0,0,0,0,1,3.433333333,38,1
4839,0,10.0,30,0,0,17,0,0,0,0,1,3.433333333,38,1
4840,0,10.0,120,0,0,17,0,0,0,0,2,1.3833333330000002,42,1
4841,0,10.0,120,0,0,17,0,0,0,0,2,1.3833333330000002,42,1
4842,0,10.0,120,0,0,17,0,0,0,0,3,3.0333333330000003,42,2
4843,0,10.0,120,0,3,15,0,0,0,0,0,6.3666666670000005,38,1
4844,0,10.0,120,0,3,15,0,0,0,0,0,6.3666666670000005,32,1
4845,0,10.0,120,0,3,15,0,0,0,0,0,6.3666666670000005,32,1
4846,0,10.0,120,0,3,15,0,0,0,0,0,6.3666666670000005,32,1
4847,0,10.0,120,0,0,7,0,0,0,0,0,6.3666666670000005,32,1
4848,0,10.0,120,0,0,7,0,0,0,0,0,6.3666666670000005,32,1
4849,0,10.0,120,0,0,7,0,0,0,0,0,6.3666666670000005,32,1
4850,0,10.0,250,0,0,8,0,0,0,0,1,3.733333333,32,2
4851,0,10.0,40,0,2,11,0,0,0,0,0,0.816666667,34,1
4852,0,10.0,250,0,2,11,0,0,0,0,1,3.816666667,32,1
4853,0,10.0,250,0,2,11,0,0,0,0,1,3.816666667,32,1
4854,0,10.0,250,0,2,11,0,0,0,0,1,3.816666667,32,1
4855,0,10.0,250,0,2,11,0,0,0,0,1,3.816666667,32,1
4856,0,10.0,250,0,5,11,0,0,0,0,2,2.1,32,1
4857,1,4.0,25,1,0,9,1,1,0,0,2,2.1,32,1
4858,1,4.0,25,1,0,9,1,1,0,0,2,2.1,12,1
4859,1,3.0,25,1,13,16,1,1,0,0,3,2.95,36,1
4860,1,3.0,25,1,13,16,1,1,0,0,3,2.95,36,1
4861,1,3.0,25,1,13,16,1,1,0,0,3,2.95,36,1
4862,0,10.0,40,0,2,5,0,0,0,0,4,6.3666666670000005,36,2
4863,0,10.0,120,0,17,9,0,0,0,0,0,5.45,40,1
4864,0,10.0,120,0,17,9,0,0,0,0,0,5.45,40,1
4865,0,10.0,50,0,18,9,0,0,0,0,0,5.45,40,1
4866,0,10.0,50,0,18,9,0,0,0,0,0,5.45,40,1
4867,0,10.0,50,0,18,9,0,0,0,0,0,5.45,40,1
4868,0,10.0,50,0,23,12,0,0,0,0,0,5.45,40,1
4869,0,10.0,120,0,25,13,0,0,1,0,1,3.2,40,2
4870,0,10.0,120,0,18,12,0,0,0,0,0,2.7166666669999997,38,1
4871,0,10.0,120,0,18,12,0,0,0,0,0,2.7166666669999997,38,1
4872,0,10.0,120,0,18,12,0,0,0,0,0,2.7166666669999997,38,1
4873,0,10.0,120,0,19,13,0,0,0,0,1,2.95,40,1
4874,0,10.0,120,0,19,13,0,0,0,0,1,2.95,40,1
4875,0,10.0,120,0,19,13,0,0,0,0,1,2.95,40,1
4876,0,10.0,120,0,18,9,0,0,0,0,2,5.566666667000001,40,2
4877,1,6.0,8,0,3,8,0,0,0,0,0,2.883333333,32,1
4878,1,10.0,15,0,0,6,0,0,0,0,0,2.883333333,32,1
4879,1,10.0,15,0,0,6,0,0,0,0,0,2.883333333,32,1
4880,1,10.0,15,0,3,4,0,0,0,0,1,1.766666667,36,1
4881,1,10.0,15,0,3,4,0,0,0,0,1,1.766666667,36,1
4882,0,10.0,40,0,16,3,1,1,0,0,3,3.45,38,1
4883,0,10.0,40,0,16,3,1,1,0,0,3,3.45,38,1
4884,0,10.0,40,0,16,3,1,1,0,0,3,3.45,38,1
4885,0,10.0,40,0,16,3,1,1,0,0,3,3.45,38,1
4886,0,10.0,60,0,7,1,0,0,0,0,4,23.11666667,38,2
4887,1,5.0,12,0,4,22,1,1,0,0,0,3.7833333330000003,36,1
4888,1,5.0,12,0,4,22,1,1,0,0,0,3.7833333330000003,36,1
4889,1,5.0,12,0,4,22,1,1,0,0,0,3.7833333330000003,36,1
4890,1,5.0,12,0,4,22,1,1,0,0,0,3.7833333330000003,36,1
4891,1,6.0,15,0,4,24,1,1,0,0,1,8.516666667,34,1
4892,1,6.0,15,0,4,24,1,1,0,0,1,8.516666667,34,1
4893,1,6.0,15,0,4,24,1,1,0,0,1,8.516666667,34,1
4894,1,5.0,12,0,0,23,1,1,0,0,1,8.516666667,34,1
4895,1,5.0,12,0,0,23,1,1,0,0,1,8.516666667,34,1
4896,1,5.0,12,0,0,23,1,1,0,0,1,8.516666667,34,1
4897,1,4.0,7,0,0,19,1,1,0,0,1,8.516666667,34,1
4898,1,4.0,7,0,0,19,1,1,0,0,1,8.516666667,34,1
4899,1,4.0,7,0,0,19,1,1,0,0,1,8.516666667,34,1
4900,0,10.0,35,0,2,12,0,0,0,0,2,20.63333333,34,2
4901,0,10.0,120,0,21,0,0,0,0,0,0,8.733333333,36,1
4902,0,10.0,120,0,21,0,0,0,0,0,0,8.733333333,36,1
4903,0,10.0,120,0,21,0,0,0,0,0,0,8.733333333,36,1
4904,0,10.0,120,0,21,0,0,0,0,0,0,8.733333333,36,1
4905,0,10.0,120,0,21,0,0,0,0,0,0,8.733333333,36,1
4906,0,10.0,120,0,12,0,0,0,0,0,0,8.733333333,38,1
4907,0,10.0,120,0,12,0,0,0,0,0,0,8.733333333,38,1
4908,0,10.0,120,0,12,0,0,0,0,0,0,8.733333333,38,1
4909,0,10.0,120,0,12,0,0,0,0,0,0,8.733333333,38,1
4910,0,10.0,120,0,6,4,0,0,0,0,1,2.083333333,38,2
4911,0,10.0,120,0,15,12,0,0,0,0,0,2.516666667,38,1
4912,0,10.0,120,0,15,12,0,0,0,0,0,2.516666667,38,1
4913,0,10.0,120,0,15,12,0,0,0,0,0,2.516666667,38,1
4914,0,10.0,120,0,21,4,0,0,0,0,1,0.45,40,1
4915,0,10.0,120,0,21,4,0,0,0,0,2,4.25,40,2
4916,0,10.0,120,0,22,8,0,0,0,0,0,2.95,40,1
4917,0,10.0,120,0,22,8,0,0,0,0,0,2.95,40,1
4918,0,10.0,60,0,22,8,0,0,0,0,0,2.95,40,1
4919,0,10.0,60,0,20,3,0,0,0,0,1,5.266666667,38,1
4920,0,10.0,60,0,20,3,0,0,0,0,1,5.266666667,38,1
4921,0,10.0,60,0,20,3,0,0,0,0,1,5.266666667,38,1
4922,0,10.0,60,0,20,3,0,0,0,0,1,5.266666667,38,1
4923,0,10.0,60,0,20,3,0,0,0,0,1,5.266666667,38,1
4924,0,10.0,60,0,20,3,0,0,0,0,1,5.266666667,38,1
4925,0,10.0,120,0,7,1,0,0,0,0,2,5.45,38,2
4926,0,10.0,120,0,19,0,0,0,0,0,0,5.733333332999999,38,1
4927,0,10.0,120,0,19,0,0,0,0,0,0,5.733333332999999,38,1
4928,0,10.0,120,0,19,0,0,0,0,0,0,5.733333332999999,38,1
4929,0,10.0,120,0,19,0,0,0,0,0,0,5.733333332999999,38,1
4930,0,10.0,120,0,19,0,0,0,0,0,0,5.733333332999999,38,1
4931,0,10.0,120,0,10,0,0,0,0,0,0,5.733333332999999,38,1
4932,0,10.0,120,0,10,0,0,0,0,0,1,1.9333333330000002,38,2
4933,1,10.0,25,0,2,6,1,1,0,0,0,1.233333333,38,1
4934,1,10.0,25,0,2,6,1,1,0,0,0,1.233333333,38,1
4935,0,10.0,35,0,4,8,0,0,0,0,1,2.7166666669999997,36,1
4936,0,10.0,35,0,4,8,0,0,0,0,1,2.7166666669999997,36,1
4937,0,10.0,35,0,4,8,0,0,0,0,1,2.7166666669999997,36,1
4938,0,5.0,35,0,3,7,1,1,0,0,2,2.616666667,33,1
4939,0,5.0,35,0,3,7,1,1,0,0,2,2.616666667,33,1
4940,0,5.0,35,0,3,7,1,1,0,0,2,2.616666667,33,1
4941,0,5.0,35,0,3,7,1,1,0,0,3,5.45,33,2
4942,0,10.0,60,0,5,23,1,1,0,0,1,1.55,32,1
4943,0,10.0,60,0,5,23,0,0,0,0,1,1.55,32,1
4944,0,10.0,60,0,5,23,0,0,0,0,2,2.333333333,32,1
4945,0,10.0,60,0,5,23,0,0,0,0,2,2.333333333,36,1
4946,0,10.0,60,0,5,23,0,0,0,0,2,2.333333333,36,1
4947,0,10.0,80,0,0,23,0,0,0,0,3,1.6666666669999999,38,1
4948,0,10.0,80,0,2,10,0,0,0,0,3,1.6666666669999999,38,1
4949,0,10.0,80,0,2,10,0,0,0,0,4,6.8,38,2
4950,1,4.0,15,0,13,10,1,1,0,0,0,3.366666667,36,1
4951,1,4.0,15,0,13,10,1,1,0,0,0,3.366666667,36,1
4952,1,4.0,15,0,13,10,1,1,0,0,0,3.366666667,36,1
4953,1,10.0,20,0,19,0,1,1,0,0,0,3.366666667,36,1
4954,1,5.0,25,0,22,11,1,1,0,0,1,3.35,34,1
4955,1,10.0,25,0,22,11,0,0,0,0,1,3.35,34,1
4956,1,10.0,25,0,22,11,0,0,0,0,1,3.35,36,1
4957,1,10.0,25,0,22,11,0,0,0,0,1,3.35,36,1
4958,0,10.0,40,0,22,11,0,0,0,0,2,4.116666667,38,1
4959,0,10.0,40,0,22,11,0,0,0,0,2,4.116666667,38,1
4960,0,10.0,40,0,22,8,0,0,0,0,2,4.116666667,38,1
4961,0,10.0,40,0,22,8,0,0,0,0,2,4.116666667,38,1
4962,0,10.0,40,0,22,8,0,0,0,0,2,4.116666667,38,1
4963,0,10.0,120,0,10,3,0,0,0,0,3,3.116666667,38,2
4964,0,10.0,150,0,22,15,0,0,0,0,0,5.8833333329999995,38,1
4965,0,10.0,150,0,22,15,0,0,0,0,0,5.8833333329999995,38,1
4966,0,10.0,150,0,22,15,0,0,0,0,0,5.8833333329999995,38,1
4967,0,10.0,150,0,22,15,0,0,0,0,0,5.8833333329999995,38,1
4968,0,10.0,150,0,22,15,0,0,0,0,0,5.8833333329999995,38,1
4969,0,10.0,150,0,22,15,0,0,0,0,0,5.8833333329999995,38,1
4970,0,10.0,150,0,20,13,0,0,0,0,1,4.3,38,2
4971,1,2.0,2,0,6,7,1,0,0,0,0,1.6333333330000002,32,1
4972,1,2.0,2,0,6,7,1,0,0,0,0,1.6333333330000002,32,1
4973,1,0.5,3,0,5,5,1,0,0,0,1,0.583333333,40,1
4974,1,6.0,8,0,1,7,0,0,0,0,0,3.616666667,36,1
4975,1,6.0,8,0,1,7,0,0,0,0,0,3.616666667,36,1
4976,1,10.0,15,0,6,5,0,0,0,0,0,3.616666667,36,1
4977,1,10.0,15,0,6,5,0,0,0,0,0,3.616666667,36,1
4978,0,10.0,50,0,5,4,0,0,0,0,1,8.1,36,2
4979,0,10.0,120,0,35,12,0,0,1,0,0,4.483333333,34,1
4980,0,10.0,120,0,35,12,0,0,1,0,0,4.483333333,34,1
4981,0,10.0,120,0,35,12,0,0,1,0,0,4.483333333,34,1
4982,0,10.0,120,0,35,12,0,0,1,0,0,4.483333333,34,1
4983,0,10.0,120,0,35,12,0,0,1,0,0,4.483333333,34,1
4984,0,10.0,120,0,32,17,0,0,1,0,1,2.2833333330000003,36,1
4985,0,10.0,120,0,26,5,0,0,1,0,1,2.2833333330000003,36,1
4986,0,10.0,120,0,26,5,0,0,1,0,1,2.2833333330000003,36,1
4987,0,10.0,120,0,26,5,0,0,1,0,2,0.7666666670000001,38,1
4988,0,10.0,120,0,26,5,0,0,1,0,3,2.85,38,2
4989,1,6.0,15,0,21,7,1,1,0,0,0,0.41666666700000005,32,1
4990,1,6.0,15,0,21,7,1,1,0,0,1,13.56666667,36,1
4991,1,6.0,15,0,21,7,1,1,0,0,1,13.56666667,36,1
4992,1,6.0,15,0,21,7,1,1,0,0,1,13.56666667,36,1
4993,1,6.0,15,0,21,7,1,1,0,0,1,13.56666667,36,1
4994,1,6.0,25,0,27,9,1,1,1,0,1,13.56666667,36,1
4995,1,6.0,25,0,27,9,1,1,1,0,1,13.56666667,36,1
4996,1,6.0,25,0,27,9,1,1,1,0,1,13.56666667,36,1
4997,1,6.0,25,0,27,9,1,1,1,0,1,13.56666667,36,1
4998,0,10.0,40,0,30,5,1,1,1,0,1,13.56666667,36,1
4999,0,10.0,40,0,30,5,1,1,1,0,1,13.56666667,36,1
5000,0,10.0,40,0,30,5,1,1,1,0,1,13.56666667,36,1
5001,0,10.0,40,0,30,5,1,1,1,0,1,13.56666667,36,1
5002,0,10.0,40,0,30,0,1,1,1,0,1,13.56666667,36,1
5003,0,10.0,40,0,30,0,1,1,1,0,1,13.56666667,36,1
5004,1,2.0,4,0,2,5,0,0,0,0,0,2.35,28,1
5005,1,2.0,4,0,2,5,0,0,0,0,0,2.35,28,1
5006,1,2.0,4,0,2,5,0,0,0,0,0,2.35,28,1
5007,1,2.0,35,0,2,5,0,0,0,0,1,5.283333333,34,1
5008,1,2.0,35,0,2,5,0,0,0,0,1,5.283333333,34,1
5009,1,2.0,35,0,2,5,0,0,0,0,1,5.283333333,34,1
5010,1,0.75,3,0,2,6,0,0,0,0,1,5.283333333,34,1
5011,1,0.75,3,0,2,6,0,0,0,0,1,5.283333333,34,1
5012,1,0.75,3,0,2,6,0,0,0,0,1,5.283333333,34,1
5013,1,2.0,10,0,2,5,0,0,0,0,2,1.783333333,38,1
5014,1,2.0,10,0,2,5,0,0,0,0,2,1.783333333,38,1
5015,1,0.75,3,0,2,5,0,0,0,0,3,4.866666667,38,2
5016,0,10.0,30,0,15,17,1,1,0,0,0,5.1,36,1
5017,0,10.0,30,0,15,17,1,1,0,0,0,5.1,36,1
5018,0,10.0,30,0,15,17,1,1,0,0,0,5.1,36,1
5019,1,4.0,15,0,6,9,1,1,0,0,0,5.1,36,1
5020,1,4.0,15,0,6,9,1,1,0,0,0,5.1,36,1
5021,1,4.0,15,0,6,9,1,1,0,0,0,5.1,36,1
5022,1,3.0,15,0,6,9,1,1,0,0,1,2.7833333330000003,34,1
5023,1,2.0,7,0,8,11,1,1,0,0,1,2.7833333330000003,34,1
5024,1,2.0,7,0,8,11,1,1,0,0,1,2.7833333330000003,34,1
5025,0,6.0,40,0,7,10,1,1,0,0,2,3.183333333,36,1
5026,0,6.0,40,0,7,10,1,1,0,0,2,3.183333333,36,1
5027,1,6.0,15,0,7,10,1,1,0,0,2,3.183333333,36,1
5028,1,6.0,15,0,7,10,1,1,0,0,2,3.183333333,36,1
5029,1,4.0,15,0,4,13,1,1,0,0,3,3.433333333,36,2
5030,0,10.0,50,0,0,7,0,0,0,0,0,3.416666667,32,1
5031,1,2.0,25,0,0,7,1,1,0,0,0,3.416666667,32,1
5032,1,2.0,25,0,0,7,1,1,0,0,0,3.416666667,32,1
5033,1,0.75,6,0,2,5,1,1,0,0,0,3.416666667,32,1
5034,1,2.0,12,0,1,7,1,1,0,0,1,1.15,28,1
5035,1,2.0,7,0,0,8,1,1,0,0,1,1.15,28,1
5036,1,5.0,20,0,1,8,1,1,0,0,2,0.783333333,34,1
5037,1,6.0,10,0,1,8,1,1,0,0,3,4.65,34,2
5038,1,2.0,4,0,2,10,1,1,0,0,0,3.333333333,32,1
5039,1,4.0,5,0,2,10,1,0,0,0,0,3.333333333,32,1
5040,1,3.0,8,0,5,5,1,1,0,0,0,3.333333333,32,1
5041,1,3.0,8,0,5,5,1,1,0,0,0,3.333333333,32,1
5042,1,2.0,5,0,8,9,0,0,0,0,1,1.6666666669999999,32,1
5043,1,3.0,8,0,8,0,1,0,0,0,1,1.6666666669999999,32,1
5044,1,10.0,6,0,3,3,0,0,0,0,2,1.216666667,34,1
5045,1,10.0,10,0,3,3,0,0,0,0,2,1.216666667,34,1
5046,1,10.0,10,0,3,3,0,0,0,0,3,1.783333333,34,1
5047,1,10.0,10,0,3,3,0,0,0,0,3,1.783333333,34,1
5048,1,10.0,7,0,8,3,0,0,0,0,4,2.2,36,1
5049,1,10.0,7,0,8,3,0,0,0,0,4,2.2,36,1
5050,0,10.0,250,0,8,0,0,0,0,0,4,2.2,36,1
5051,1,10.0,10,0,8,3,0,0,0,0,5,5.433333332999999,36,2
5052,1,0.5,15,0,9,2,1,1,0,0,0,2.9,16,1
5053,1,0.5,15,0,9,2,1,1,0,0,0,2.9,16,1
5054,1,0.5,15,0,9,2,1,1,0,0,0,2.9,16,1
5055,1,2.0,9,0,8,0,1,1,0,0,1,4.833333333,20,1
5056,1,2.0,9,0,8,0,1,1,0,0,1,4.833333333,20,1
5057,1,2.0,9,0,8,0,1,1,0,0,1,4.833333333,20,1
5058,1,2.0,9,0,8,0,1,1,0,0,1,4.833333333,25,1
5059,1,2.0,9,0,8,0,1,1,0,0,1,4.833333333,32,1
5060,1,4.0,25,0,8,6,1,1,0,0,2,1.85,36,1
5061,1,10.0,25,0,8,6,0,0,0,0,2,1.85,36,1
5062,0,10.0,120,0,15,6,0,0,0,0,3,10.83333333,36,2
5063,0,10.0,120,0,9,2,0,0,0,0,0,0.85,38,1
5064,0,10.0,120,0,16,3,0,0,0,0,1,7.483333332999999,38,2
5065,1,2.0,8,0,3,8,1,1,0,0,0,5.1,24,1
5066,1,2.0,8,0,3,8,1,1,0,0,0,5.1,24,1
5067,1,2.0,8,0,3,8,1,1,0,0,0,5.1,24,1
5068,1,10.0,15,0,6,7,1,1,0,0,0,5.1,24,1
5069,1,10.0,15,0,6,7,1,1,0,0,0,5.1,24,1
5070,1,10.0,15,0,6,7,1,1,0,0,0,5.1,34,1
5071,1,10.0,15,0,6,7,1,1,0,0,1,4.933333333,38,1
5072,1,10.0,15,0,6,7,1,1,0,0,1,4.933333333,38,1
5073,1,10.0,15,0,6,7,1,1,0,0,1,4.933333333,38,1
5074,1,10.0,15,0,6,7,1,1,0,0,1,4.933333333,38,1
5075,1,10.0,15,0,6,7,1,1,0,0,1,4.933333333,38,1
5076,0,10.0,150,0,4,8,0,0,0,0,2,24.8,38,2
5077,0,10.0,250,0,0,5,0,0,0,0,0,2.316666667,40,1
5078,0,10.0,250,0,0,5,0,0,0,0,0,2.316666667,40,1
5079,0,10.0,250,0,0,5,0,0,0,0,0,2.316666667,40,1
5080,0,10.0,250,0,0,5,0,0,0,0,1,2.416666667,40,2
5081,0,10.0,150,0,2,10,0,0,0,0,0,6.8666666670000005,38,1
5082,0,10.0,150,0,2,10,0,0,0,0,0,6.8666666670000005,38,1
5083,0,10.0,150,0,2,10,0,0,0,0,0,6.8666666670000005,38,1
5084,0,10.0,150,0,2,10,0,0,0,0,0,6.8666666670000005,38,1
5085,0,10.0,150,0,2,10,0,0,0,0,0,6.8666666670000005,38,1
5086,0,10.0,150,0,2,10,0,0,0,0,0,6.8666666670000005,38,1
5087,0,10.0,70,0,0,8,0,0,0,0,0,6.8666666670000005,38,1
5088,0,10.0,100,0,0,6,0,0,0,0,1,2.416666667,38,2
5089,0,10.0,30,0,3,17,1,1,0,0,1,3.516666667,34,1
5090,0,10.0,30,0,3,17,1,1,0,0,1,3.516666667,34,1
5091,1,3.0,20,0,2,9,1,1,0,0,1,3.516666667,34,1
5092,1,3.0,20,0,2,9,1,1,0,0,1,3.516666667,34,1
5093,1,3.0,20,0,2,9,1,1,0,0,2,2.766666667,36,1
5094,1,3.0,20,0,2,9,1,1,0,0,2,2.766666667,36,1
5095,1,3.0,20,0,2,9,1,1,0,0,2,2.766666667,36,1
5096,1,2.0,6,0,8,4,1,1,0,0,0,1.5,36,1
5097,1,2.0,6,0,8,4,1,1,0,0,0,1.5,36,1
5098,1,3.0,15,0,12,6,1,1,0,0,1,3.516666667,34,1
5099,1,3.0,15,0,12,6,1,1,0,0,1,3.516666667,34,1
5100,0,10.0,60,0,12,6,1,1,0,0,1,3.516666667,34,1
5101,0,10.0,60,0,12,6,1,1,0,0,1,3.516666667,38,1
5102,0,10.0,40,0,6,7,1,1,0,0,2,1.766666667,34,1
5103,0,10.0,60,0,10,7,1,1,0,0,2,1.766666667,34,1
5104,0,10.0,70,0,7,0,1,1,0,0,3,4.05,38,1
5105,0,10.0,70,0,7,0,1,1,0,0,3,4.05,38,1
5106,0,10.0,80,0,21,14,1,1,0,0,3,4.05,38,1
5107,0,10.0,80,0,21,14,1,1,0,0,3,4.05,38,1
5108,0,10.0,80,0,21,14,1,1,0,0,3,4.05,38,1
5109,1,10.0,25,0,22,19,1,1,0,0,4,3.433333333,38,2
5110,0,10.0,60,0,9,12,0,0,0,0,0,4.883333333,38,1
5111,0,10.0,60,0,12,9,0,0,0,0,0,4.883333333,38,1
5112,0,10.0,60,0,12,9,0,0,0,0,0,4.883333333,38,1
5113,0,10.0,60,0,12,9,0,0,0,0,0,4.883333333,38,1
5114,0,10.0,60,0,12,9,0,0,0,0,0,4.883333333,38,1
5115,0,10.0,120,0,6,1,0,0,0,0,1,5.933333332999999,38,2
5116,1,0.5,8,0,2,5,1,1,0,0,0,4.283333333,34,1
5117,1,0.5,8,0,2,5,1,1,0,0,0,4.283333333,34,1
5118,1,0.75,4,0,2,8,1,1,0,0,0,4.283333333,34,1
5119,1,0.75,4,0,2,8,1,1,0,0,0,4.283333333,34,1
5120,1,0.75,4,0,2,8,1,1,0,0,0,4.283333333,34,1
5121,1,1.0,4,0,0,9,1,1,0,0,1,5.45,30,1
5122,1,1.0,4,0,0,9,1,1,0,0,1,5.45,30,1
5123,1,5.0,15,0,12,11,1,1,0,0,1,5.45,30,1
5124,1,5.0,15,0,12,11,1,1,0,0,1,5.45,34,1
5125,1,5.0,15,0,12,11,1,1,0,0,1,5.45,34,1
5126,0,10.0,40,0,11,6,1,1,0,0,1,5.45,34,1
5127,1,10.0,25,0,22,4,0,0,0,0,2,4.866666667,34,2
5128,0,10.0,200,0,24,17,0,0,0,0,0,3.0,30,1
5129,0,10.0,200,0,24,17,0,0,0,0,0,3.0,30,1
5130,0,10.0,200,0,24,17,0,0,0,0,0,3.0,30,1
5131,1,2.0,7,0,2,4,1,1,0,0,2,2.233333333,34,1
5132,1,2.0,7,0,2,4,1,1,0,0,2,2.233333333,34,1
5133,1,2.0,5,0,5,1,1,1,0,0,2,2.233333333,34,1
5134,1,2.0,7,0,2,4,1,0,0,0,3,3.95,34,1
5135,1,2.0,7,0,2,4,1,0,0,0,3,3.95,34,1
5136,1,2.0,7,0,2,4,1,0,0,0,3,3.95,34,1
5137,1,1.0,5,0,6,5,1,0,0,0,3,3.95,34,1
5138,0,10.0,100,0,22,4,1,1,0,0,0,2.883333333,34,1
5139,0,10.0,100,0,22,4,1,1,0,0,0,2.883333333,34,1
5140,0,10.0,100,0,22,4,1,1,0,0,0,2.883333333,34,1
5141,0,10.0,120,0,18,8,0,0,0,0,1,3.116666667,36,1
5142,0,10.0,120,0,18,8,0,0,0,0,1,3.116666667,36,1
5143,0,10.0,120,0,18,8,0,0,0,0,1,3.116666667,36,1
5144,0,10.0,120,0,18,8,0,0,0,0,1,3.116666667,36,1
5145,0,10.0,45,0,22,0,0,0,0,0,2,2.116666667,36,1
5146,0,10.0,45,0,22,0,0,0,0,0,2,2.116666667,36,1
5147,0,10.0,45,0,21,9,0,0,0,0,2,2.116666667,36,1
5148,0,10.0,50,0,21,10,0,0,0,0,3,11.38333333,36,2
